 g l i d e :   2 
 o u t s :   1 
 d i v a n s :   2 
 l o u n g e :   1 3 
 d r e s s i n g :   7 
 b u m p e r s :   2 
 m a t :   1 
 d e c u b i t u s :   5 
 c o n v o l u t e d :   4 
 e n c l o s e s :   1 
 q u i l t e d :   1 5 
 s t i t c h e d :   2 
 b u t t o n e d :   2 
 d e p r e s s i o n s :   4 
 s u s p e c t e d :   1 
 c o n s t r u c t :   4 
 t e s t r o o m :   4 
 b e n c h :   1 
 s r m :   1 
 g a i t h e r s b u r g :   1 
 i m p a r t s :   1 
 t o n g s :   1 
 u n o p e n e d :   1 
 e x t i n g u i s h e s :   2 
 p o p s :   1 
 f r e s h l y :   2 
 b u t t :   7 
 q u i l t i n g :   9 
 q u i l t :   2 
 t u c k :   1 
 d r y c l e a n :   6 
 w e a v e :   6 
 c o n t r i b u t o r :   5 
 w a :   1 
 r e q u a l i f i e d :   1 
 u n c l a s s i f i e d :   2 
 c i g a r e t t e a n :   2 
 s p e c i m e n a n :   1 
 s c h e d u l e s :   1 
 b a :   1 
 u r e t h a n e :   1 0 
 s t a p l e r :   2 
 g a r n e t t e d :   2 
 l i n t e r s :   2 
 p i c k e r :   2 
 b l e n d :   8 
 b i n d e r :   6 
 b l e a c h e d :   4 
 d i s c o l o r e d :   2 
 i n d e n t i o n :   1 
 s t r e t c h :   1 
 t a u t n e s s :   1 
 d i s c o l o r a t i o n :   1 
 p e r s u r f a c e :   1 
 u r i n e :   1 
 t i e r :   5 
 a u t o m o b i l e :   4 2 
 c o u c h :   6 
 s l e e p s :   6 
 u n f o l d s :   3 
 c u s h i o n i n g :   2 
 e g g :   1 
 c r a t e :   1 
 s l i p c o v e r e d :   6 
 a b u t t e d :   3 
 b o l s t e r s :   3 
 b u m p e r :   3 
 d a y b e d :   4 
 b a c k r e s t :   8 
 h e a l i n g :   1 
 u l c e r s :   1 
 s o r e s :   1 
 l o v e s e a t :   4 
 f u t o n :   2 
 r i s e s :   2 
 l e n d :   1 
 s t y l e d :   1 
 b o l s t e r :   2 
 b a c k r e s t s :   4 
 h e a d r e s t s :   2 
 u n b r o k e n :   3 
 g l i d e o u t s :   4 
 s l o p i n g :   2 
 p u l l s :   2 
 e v e n s :   2 
 d i v a n :   3 
 r e l i g h t s :   3 
 s h e e t e d :   2 
 p r e s c r i p t i o n :   8 3 
 t h e r a p e u t i c :   1 2 
 i l l i n e s s :   2 
 m a n f a c t u r e r :   1 
 c h i r o p r a c t o r :   2 
 o s t e o p a t h :   2 
 b a t t i n g :   2 
 s t r i p p i n g :   2 
 r e b u i l d i n g :   6 
 r e c y c l e d :   7 7 
 r e n o v a t e s :   2 
 r e n o v a t o r :   9 
 h i r e s :   4 
 r e n o v a t o r s :   2 
 f l i p :   2 
 t o p p e r s :   1 
 s e a m e d :   2 
 u n :   4 
 e n c a s e :   2 
 d e v e l o p e r :   6 
 p o o l i n g :   7 
 a r r a n g e m e n t w h e r e b y :   1 
 b u r n e r s :   2 6 
 d i f f e r i n g :   3 
 f l u x e s :   1 
 q u a n t i f y i n g :   1 
 c a l o r i m e t r y :   4 
 m e g a j o u l e s :   1 
 m j :   3 
 s u p p r e s s i o n :   5 
 q u e e n :   1 
 k i n g :   2 
 c a l o r i m e t e r :   5 
 a t o p :   1 
 c a p t u r e s :   1 
 p l u m e :   4 
 n e a r b y :   1 
 s y m m e t r i c a l :   1 
 c a p t u r e d :   1 
 p e r i p h e r y :   5 
 f l i c k e r s :   1 
 s i g n i f y :   2 
 e x i t i n g :   1 
 i n f i l t r a t i o n :   1 
 d o o r w a y :   2 
 s t u d s :   1 
 w a l l b o a r d :   2 
 o b s t r u c t i o n s :   1 
 a n g l e d :   1 
 c r o s s p i e c e s :   4 
 s a g g i n g :   2 
 c o n s u m e s :   1 
 m a c h i n i n g :   3 
 d r i l l :   2 
 b i t :   2 
 b r o a d e n s :   1 
 w e l d e d :   1 
 o d :   5 
 o x i d a t i o n :   1 
 h a r d e n e d :   1 
 c r i m p e d :   1 
 p i v o t s :   1 
 c o u n t e r w e i g h t :   1 
 t h u m b s c r e w s :   2 
 f o o t p r i n t :   3 
 c o u n t e r w e i g h t s :   1 
 k i l o p a s c a l s :   1 
 p s i g :   5 
 f e d :   1 
 s o l e n o i d :   2 
 u p s t r e a m :   2 
 f l o w m e t e r :   8 
 o p e n s :   1 0 
 r o t a m e t e r :   1 
 c p :   1 
 f l o w m e t e r s :   4 
 l p m :   1 0 
 k i l o p a s c a l :   2 
 r o t a m e t e r s :   3 
 d i a p h r a g m :   4 
 d o w n s t r e a m :   3 
 d t m :   3 
 r o t a t i o n s :   3 
 q u a d r a t i c :   1 
 g a p s :   1 
 l a t e r a l l y :   3 
 n a r r o w e r :   1 
 s h i f t e d :   1 
 f l o w s :   2 
 a l i g h t :   1 
 d i m p l e s :   1 
 l u b r i c a t e d :   1 
 a n g l i n g :   1 
 j e t s :   2 
 p l a t e n :   2 0 
 d i m p l e :   2 
 i n w a r d :   2 
 s t a y s :   4 
 p i n n e d :   1 
 c r e v i c e :   2 
 i g n o r e :   2 
 t i g h t e n :   2 
 s p a c e r :   1 
 r e t a i n e r :   1 
 h o o k e d :   2 
 t h u m b s c r e w :   1 
 b u m p i n g :   1 
 d i s t u r b i n g :   1 
 p i l o t s :   4 
 p r e m a t u r e l y :   1 
 d i s p l a c e :   1 
 z e r o e s :   1 
 s p a n s :   1 
 l o g g i n g :   4 
 s e t u p :   1 
 d i s c o u n t :   7 
 e x i s t e d :   3 
 f l u i d s :   2 
 m u r p h y :   1 
 l o f t :   1 
 i d :   5 
 b o l d e d :   6 
 d i e t a r y :   5 
 v i t a m i n :   1 
 w a f e r :   1 
 p u r p o r t s :   7 
 d i e t s :   1 
 v i t a m i n s :   1 
 p a c k e r s :   4 
 p r o c e s s o r s :   3 
 p r o m u l g a t i o n s :   1 
 e m b o s s i n g :   2 
 a s p i r i n :   6 
 e f f e r v e s c e n t :   3 
 p e d i a t r i c :   3 
 u n f l a v o r e d :   2 
 p o l i s h :   2 
 n o n e m u l s i o n :   3 
 s a l i c y l a t e :   2 
 f l a k e s :   1 
 k i n d l i n g :   2 
 p r e p a c k a g e d :   4 
 b a t t e r i e s :   8 
 p r a c t i t i o n e r :   4 
 s u b l i n g u a l :   2 
 n i t r o g l y c e r i n :   1 
 c h e w a b l e :   1 
 i s o s o r b i d e :   1 
 d i n i t r a t e :   1 
 s t r e n g t h s :   1 
 e r y t h r o m y c i n :   4 
 e t h y l s u c c i n a t e :   2 
 s u s p e n s i o n s :   1 
 c y c l i c a l l y :   1 
 c o n t r a c e p t i v e s :   1 
 m n e m o n i c :   4 
 m e m o r y :   1 
 p r o g e s t o g e n :   2 
 e s t r o g e n :   2 
 c h o l e s t y r a m i n e :   1 
 v i a l s :   1 
 p a c k e t s :   4 
 m i l l i e q u i v a l e n t s :   1 
 f l u o r i d e :   8 
 b e t a m e t h a s o n e :   2 
 p a n c r e l i p a s e :   1 
 p r e d n i s o n e :   1 
 m e b e n d a z o l e :   1 
 m e t h y l p r e d n i s o l o n e :   1 
 c o l e s t i p o l :   1 
 x v i :   3 
 x v i i :   2 
 c o n j u g a t e d :   1 
 e s t r o g e n s :   1 
 x v i i i :   2 
 n o r e t h i n d r o n e :   1 
 x i x :   1 
 m e d r o x y p r o g e s t e r o n e :   1 
 x x :   1 
 s a c r o s i d a s e :   1 
 s u c r a s e :   1 
 g l y c e r o l :   1 
 x x i :   1 
 h o r m o n e :   1 
 t h e r a p y :   1 
 x x i i :   1 
 c o l e s e v e l a m :   1 
 h y d r o c h l o r i d e :   1 
 x x i i i :   1 
 s e v e l a m e r :   1 
 c a r b o n a t e :   2 
 f e e d s :   1 
 c o l o r a n t :   2 
 n o n i n j e c t a b l e :   1 
 p r o p h y l a c t i c :   1 
 n o n l i q u i d s :   2 
 w a f e r s :   2 
 o i n t m e n t s :   2 
 t h i n n e r s :   1 
 a c e t a m i n o p h e n :   6 
 d i p h e n h y d r a m i n e :   2 
 a c e t o n i t r i l e :   2 
 n e u t r a l i z e r s :   2 
 b r o m a t e :   4 
 i b u p r o f e n :   3 
 l o p e r a m i d e :   2 
 m o u t h w a s h :   4 
 e t h a n o l :   5 
 n o n r e m o v a b l e :   1 
 p u m p :   9 
 d i s p e n s e r s :   1 
 m i n t :   1 
 c i n n a m o n :   1 
 f l a v o r i n g :   2 
 o i l s :   2 
 v a r i o u s l y :   1 
 m o u t h w a s h e s :   1 
 m o u t h r i n s e s :   1 
 a n t i s e p t i c s :   1 
 g a r g l e s :   1 
 r i n s e s :   2 
 a n t i :   3 
 p l a q u e :   1 
 b r e a t h :   2 
 f r e s h e n e r s :   2 
 s p r a y s :   3 
 l i d o c a i n e :   2 
 d i b u c a i n e :   2 
 n a p r o x e n :   3 
 k e t o p r o f e n :   3 
 m i n o x i d i l :   4 
 m e t h a c r y l i c :   5 
 o t c :   1 2 
 d i a g n o s i s :   1 
 c u r e :   2 
 m i t i g a t i o n :   3 
 s u s :   2 
 m a r k e r s :   2 
 m a k e u p :   1 
 i m i d a z o l i n e s :   1 
 i m i d a z o l i n e :   1 
 t e t r a h y d r o z o l i n e :   1 
 n a p h a z o l i n e :   1 
 o x y m e t a z o l i n e :   1 
 x y l o m e t a z o l i n e :   1 
 p h a r m a c i s t s :   1 
 c o m p e n d i a :   1 
 s a u e :   3 
 p a c k a g e r s :   3 
 r e u s e :   3 
 r e u s e d :   4 
 s q u e e z e d :   1 
 r e c l o s a b l e :   3 
 l i n e r :   5 
 t o r q u e s :   1 
 j a r r i n g :   1 
 o v e r t :   3 
 g a i n s :   6 
 k i n d e r g a r t e n :   1 
 p a i r e d :   1 
 c r :   1 
 c t :   4 
 r e s e c u r e d :   5 
 d r a m s :   2 
 h a n d i c a p s :   4 1 
 r e s e c u r e :   4 
 r e s e c u r i n g :   8 
 s t i p u l a t e :   6 
 t a c :   1 
 q u o t e :   1 
 r e s e c u r i n g s :   3 
 p r i e d :   1 
 l e t t e r h e a d :   2 
 m e d i c i n e s :   4 
 u s :   2 
 t h o u s a n d s :   2 
 t e s t e d w e :   2 
 t h i n k :   4 
 h a p p e n :   3 
 m y :   3 
 m i n d :   4 
 b i r t h d a t e :   2 
 p h a r m a c i e s :   5 
 d i s c h a r g i n g :   1 
 c o d i f i e d :   4 
 p h a r m a c i s t :   6 
 r e p a c k a g e :   2 
 p r e s c r i p t i o n s :   1 1 
 r e p a c k a g e d :   1 
 d r o p p e r :   1 
 a n c i l l a r y :   5 
 r e c o n s t i t u t e d :   5 
 p h a r m a c y :   1 
 r e l i e v i n g :   1 
 o c c a s i o n s :   2 
 i n d :   3 
 n d a :   4 
 a l l e r g e n i c i t y :   3 
 b e i n g s :   2 
 s u b s e c t i o n s :   7 
 a b s o l u t e l y :   1 
 r e v e a l i n g :   3 
 o p t h a l m i c :   2 
 n u t r i t i o n a l :   1 
 h i s t o p a t h o l o g i c a l :   1 
 w e a n l i n g :   1 
 p e r c u t a n e o u s :   2 
 s t r i c t :   1 
 s u c c u m b i n g :   2 
 n e c r o p s i e d :   2 
 s u r v i v i n g :   8 
 c a r d i a c :   1 
 a r r e s t :   2 
 n e c r o p s i e s :   2 
 a u t o l y s i s :   1 
 m i c r o s c o p i c :   1 
 s u b a c u t e :   2 
 e x c r e t i o n :   3 
 n o n r o d e n t :   1 
 p h a r m a c o l o g y :   2 
 j u s t i f y i n g :   1 
 i n e r t :   1 
 i n c o m p a t i b i l i t y :   3 
 d r a w e r :   1 
 b a f f l e :   1 
 d e c i m e t e r s :   3 
 r e a r r a n g e m e n t :   1 
 o u t w a r d l y :   1 
 d o o r k n o b :   2 
 u n s a t i s f a c t o r y :   2 
 p r e s e r v a t i o n :   6 
 d e f r o s t i n g :   3 
 m o m e n t s :   4 
 f i n e s t :   5 
 e d g e o n e :   1 
 g r a d u a t i o n s :   3 
 i n c r e m e n t :   2 
 n u l l :   2 
 r e g i s t e r i n g :   2 
 m a t e r n a l :   1 
 f t c :   1 1 2 
 r o b i n s o n :   3 
 p a t m a n :   3 
 w e b b :   5 
 p o m e r e n e :   5 
 s t o c k y a r d s :   1 
 l a n h a m :   1 
 l e n d i n g :   2 0 
 m a g n u s o n :   1 2 
 m o s s :   1 2 
 w a r r a n t y f e d e r a l :   2 
 c o n s e r v a t i o n :   1 1 
 h a r t :   4 
 s c o t t :   4 
 r o d i n o :   4 
 a n t i t r u s t :   2 7 
 i m p r o v e m e n t s :   1 0 
 s m o k e l e s s :   1 
 d i s p u t e :   6 6 
 t e l e m a r k e t i n g :   4 8 
 f r a u d :   1 6 
 t h e f t :   1 9 
 a s s u m p t i o n :   2 
 d e t e r r e n c e :   1 
 g r a m m :   1 0 
 l e a c h :   1 0 
 b l i l e y :   1 0 
 t o r t :   3 
 n e g l i g e n t :   1 
 w r o n g f u l :   1 
 d e f e n d i n g :   7 
 r e o r g a n i z a t i o n :   4 
 r e t a i n s :   1 2 
 b u r e a u s :   1 8 
 a d v i s e r :   1 
 o i g :   3 
 p r o m o t e s :   2 
 a i m s :   1 
 u n f e t t e r e d :   1 
 n o n a d j u d i c a t i v e :   8 
 p r o s e c u t e s :   1 
 r e d r e s s :   5 
 e d u c a t e :   1 
 n o r t h e a s t :   2 
 c o n n e c t i c u t :   1 
 m a i n e :   1 
 m a s s a c h u s e t t s :   1 
 h a m p s h i r e :   1 
 j e r s e y :   1 
 r h o d e :   1 
 v e r m o n t :   1 
 b o w l i n g :   1 
 s o u t h e a s t :   3 
 a t l a n t a :   2 
 g e o r g i a :   3 
 a l a b a m a :   1 
 f l o r i d a :   1 
 m i s s i s s i p p i :   1 
 s o u t h :   6 
 t e n n e s s e e :   1 
 m i d r i s e :   1 
 f o r s y t h :   1 
 o h i o :   3 
 d e l a w a r e :   1 
 m i c h i g a n :   1 
 e a t o n :   1 
 m i d w e s t :   1 
 c h i c a g o :   2 
 i l l i n o i s :   3 
 i n d i a n a :   1 
 i o w a :   1 
 k a n s a s :   1 
 k e n t u c k y :   1 
 m i n n e s o t a :   1 
 m i s s o u r i :   3 
 n e b r a s k a :   1 
 d a k o t a :   2 
 w i s c o n s i n :   2 
 m o n r o e :   1 
 s o u t h w e s t :   2 
 d a l l a s :   2 
 t e x a s :   3 
 a r k a n s a s :   1 
 l o u i s i a n a :   2 
 m e x i c o :   1 
 o k l a h o m a :   1 
 b r y a n :   1 
 n o r t h w e s t :   1 
 s e a t t l e :   2 
 a l a s k a :   1 
 i d a h o :   1 
 m o n t a n a :   1 
 o r e g o n :   1 
 w y o m i n g :   1 
 w e s t e r n :   1 
 s a n :   3 
 f r a n c i s c o :   3 
 l o s :   5 
 a n g e l e s :   3 
 a r i z o n a :   2 
 c o l o r a d o :   2 
 h a w a i i :   1 
 n e v a d a :   1 
 u t a h :   1 
 w i l s h i r e :   1 
 s u p e r v i s e d :   1 
 o i a :   4 
 b u i l d s :   2 
 b i l a t e r a l :   2 
 m u l t i l a t e r a l :   2 
 f o r a :   1 
 n e g o t i a t i n g :   2 
 e m p o w e r e d :   2 
 a s s e r t :   1 1 
 a v a i l :   5 
 p o s t r e c o r d :   4 
 e m p l o y :   9 
 c i r c u m s t a n t i a l :   1 
 t r u s t w o r t h i n e s s :   1 
 r e l e v a n c y :   3 
 w e e k l y :   7 
 c o m m i s i s o n :   1 
 p r e v a l e n c e :   1 
 e a s t e r n :   1 2 
 a d v i s o r :   5 
 a j u d i c a t i v e :   1 
 a d v i s o r s :   4 
 t h i r t i e t h :   1 
 o b j e c t o r :   1 
 f a c t u a l l y :   4 
 e x p i r e d :   1 4 
 s h e r m a n :   1 
 s t o c k h o l d e r s :   1 
 c o r p o r a t i o n s :   3 2 
 p a r t n e r s h i p s :   1 6 
 r e a d j u s t m e n t :   1 
 p a t e n t s :   3 
 i n j u n c t i o n s :   2 
 w r i t s :   1 
 p e n d e n t e :   1 
 l i t e :   1 
 c o u n s e l i n g :   1 0 
 s c e n e :   1 
 i n f r a c t i o n s :   1 
 o b s e r v a n c e :   2 
 a b a n d o n m e n t :   4 
 h e r e i n a b o v e :   1 
 r e s c i n d :   6 
 c e q :   2 4 
 c a v e a t :   1 
 a c t i v e l y :   3 
 c o n t e m p l a t e s :   3 
 s p e c u l a t i o n :   1 
 e n s u i n g :   1 
 e x c e p t i o n a l l y :   1 
 i m p o s s i b l e :   2 
 e n v i r o n m e n t a l l y :   9 
 p r e f e r a b l e :   3 
 i n v o k e :   2 
 d e t e r r e n t :   1 
 d o l l a r :   1 3 
 s c :   1 
 m e d i c a r e :   1 
 m o d e r n i z a t i o n :   1 
 c o m m i s s i o n r e f e r :   1 
 a m e n d s :   3 
 g a r n i s h m e n t :   6 
 d e l i n q u e n t :   3 
 n o n t a x :   1 
 w a g e s :   6 
 f u l f i l l s :   1 
 r e d e l e g a t i o n :   7 
 h t t p s :   5 
 f t c c o m p l a i n t a s s i s t a n t :   1 
 c o m p l a i n e d :   2 
 d i v u l g e :   2 
 r e f e r r a l :   6 
 f u r t h e r a n c e :   1 
 c o n t r o v e r s i e s :   1 
 s p e e d y :   2 
 m i s u n d e r s t a n d i n g s :   1 
 g e n u i n e l y :   1 
 n o n p u b l i c :   1 0 2 
 e s i :   1 1 
 c i d :   1 0 
 d e m a n d s :   6 
 c i d s :   6 
 p r o d u c t i o n s :   1 
 t h i n g :   3 
 p r o p o u n d :   1 
 d e c r e e :   6 
 c h a n c e r y :   2 
 a f f i r m a t i o n :   1 2 
 s t e n o g r a p h e r :   3 
 r e p o r t e r s :   3 
 s e s s i o n s :   3 
 n o n a r g u m e n t a t i v e :   2 
 n o n s u g g e s t i v e :   1 
 r e c o n v e n e :   2 
 r e c o n v e n e d :   3 
 e m a i l :   2 5 
 r e a p p e a r :   2 
 a v o i d s :   3 
 r e s t r a i n s :   1 
 o b s t r u c t i o n i s t :   3 
 u n r e s o l v e d :   4 
 r e c i t e :   2 
 r e c o n v e n i n g :   3 
 a s s e r t i o n s :   2 
 c h a l l e n g e d :   5 
 a t t e s t e d :   2 
 s u p e r v i s i n g :   4 
 r e d a c t e d :   8 
 a u t h o r s :   2 
 a s s e r t i o n :   1 
 a u t h o r :   2 
 l e g e n d :   1 
 r e c t i f y :   2 
 r e t r i e v e :   3 
 s e q u e s t e r :   2 
 u n d i s c l o s e d :   5 
 o u g h t :   2 
 f o r f e i t u r e :   2 
 b r e a c h e s :   6 
 c o n t e m p t :   2 
 t w e l v e :   8 
 p r e s e r v i n g :   2 
 e n t e r t a i n e d :   1 
 c u s t o d i a n s :   4 
 c u s t o d i a l :   1 
 g l o s s a r i e s :   8 
 c h a l l e n g i n g :   1 
 l a w f u l n e s s :   1 
 m e r g e r :   2 0 
 a s s e t :   1 1 
 c o n s t r u i n g :   1 
 s t i p u l a t e d :   5 
 a c q u i s i t i o n s :   7 9 
 d i v e s t i t u r e s :   7 
 i n j u r i o u s :   1 
 d e f r a u d :   1 
 n o v o :   1 
 c e r t i o r a r i :   2 
 a d v i s i n g :   7 
 r e d e l e g a t e d :   1 
 c o l l a t e r a l :   9 
 r e s c i s s i o n :   3 
 c o n t e m p o r a n e o u s l y :   5 
 m i n i s t e r i a l :   1 
 p l a u s i b l e :   1 
 e x p e d i t i o n :   5 
 r e c i t a l :   1 
 c o n t e s t e d :   2 
 r e s e r v e :   2 3 
 d i v e s t i t u r e :   4 
 h a p p e n e d :   2 
 p o s s i b i l i t i e s :   1 
 b i f u r c a t e :   1 
 s t i p u l a t i o n :   5 
 p r i m a :   1 
 f a c i e :   1 
 f o r t h w i t h :   1 
 h e a d i n g s :   9 
 q u o t a t i o n s :   6 
 a d d e n d u m s :   5 
 s u r r e p l y :   1 
 c o n d i t i o n a l l y :   2 
 c i r c u l a t i o n s :   1 
 s u s p e n d s :   1 
 c o n t i n u a n c e :   1 
 p a t e n t l y :   2 
 r e p r i m a n d :   9 
 d i s b a r m e n t :   6 
 r e s o l v e s :   1 
 t o l l e d :   1 
 d e c l a r a t i o n s :   1 2 
 e l s e :   5 
 t e s t i f y i n g :   4 
 a m p l e :   2 
 o u t w e i g h :   1 
 n o n e t h e l e s s :   3 
 p r e c o m p l a i n t :   4 
 c o m p e t i t i v e l y :   2 
 t a x p a y e r :   2 
 d e b i t :   1 3 
 p r e c e d e n t :   5 
 l e g i b i l i t y :   2 
 f o l d e r :   2 
 c o n f i d e n t i a l f t c :   1 
 x x x x :   2 
 a u t h o r e d :   2 
 w h a t s o e v e r :   4 
 s u r r e b u t t a l :   5 
 t e s t i f i e d :   1 
 d e p o s e :   1 
 s u b s e r v e d :   1 
 t e s t i f i e s :   1 
 p r o p o u n d e d :   3 
 r e c r o s s :   2 
 a t t e m p t e d :   1 
 s u p p r e s s :   2 
 r e m a r k s :   6 
 i r r e g u l a r i t i e s :   6 
 c o m p e t e n c y :   5 
 m a t e r i a l i t y :   2 
 o b v i a t e d :   3 
 c u r e d :   1 
 s e a s o n a b l e :   1 
 d e a l t :   1 
 c o m m a n d i n g :   2 
 c o m m a n d e d :   2 
 t h e r e w i t h :   6 
 i n t e r r o g a t i n g :   2 
 m o v a n t :   1 
 t r e a t y :   2 
 s u r v e y i n g :   1 
 o v e r l y :   1 
 o r g a n i z e :   3 
 t h e f t c :   1 
 s u p e r v i s e :   3 
 l a c k e d :   2 
 s o r t :   5 
 d e f e r r e d :   8 
 c o n d u c i v e :   1 
 l i m i n e :   1 
 h o s t i l e :   1 
 u n w i l l i n g :   1 
 i n t e r r o g a t e d :   1 
 c o n t r a d i c t e d :   1 
 i m p e a c h e d :   1 
 p e n d e n c y :   3 
 d e f a u l t s :   2 
 c o n t e m p t u o u s :   2 
 l e a r n e d :   3 
 n e g l e c t :   2 
 h e a r s a y :   4 
 i n d i c i a :   1 
 d e c l a r a n t :   1 
 o p p o n e n t :   1 
 e x t r i n s i c :   1 
 i n t e r r o g a t i o n :   1 
 a s c e r t a i n m e n t :   1 
 a u t h e n t i c :   1 
 d i s p r o v e :   1 
 d e b a t e :   1 
 q u e s t i o n e r :   2 
 d i g i t a l l y :   1 
 t r a n s c r i b e :   1 
 c a p r i c i o u s :   1 
 u n c o r r e c t e d :   1 
 s o n s :   1 
 b r i s t o l :   1 
 m y e r s :   1 
 c o r p :   2 6 
 e x c e r p t s :   2 
 a r t i c u l a t e d :   2 
 i n d e t e r m i n a t e :   2 
 s i l e n t :   1 
 h i g h l i g h t i n g :   1 
 b r a c k e t i n g :   1 
 e x p u r g a t e d :   3 
 o m i t t i n g :   2 
 e l l i p s e s :   1 
 p a g i n a t i o n :   1 
 u n t i t l e d :   1 
 i n d i c e s :   3 
 w o r d p e r f e c t :   1 
 m i c r o s o f t :   1 
 p e r f e c t :   1 1 
 s u c c i n c t :   1 
 a p p e l l a n t :   1 
 i n t e r p o s e d :   2 
 s h a m :   2 
 u n i l a t e r a l :   4 
 r e c i t e s :   2 
 d i s a g r e e :   2 
 d i s f a v o r e d :   2 
 n i n e t i e t h :   1 
 s i x t i e t h :   1 
 s u c c e s s :   4 
 i r r e p a r a b l e :   1 
 d i s m i s s i n g :   3 
 d i s m i s s e d :   3 
 i n t e r r u p t i o n :   2 
 r e c i t a t i o n :   1 
 h o u r l y :   3 
 d i s c i p l i n e :   5 
 s c e n e s :   4 
 f o o t n o t e :   8 
 p r o :   2 
 p r e m e r g e r :   1 0 
 e m a n a t e d :   1 
 a n t e c e d e n t :   1 
 a t t e n u a t e d :   1 
 t e n u r e :   1 
 e x e r c i s a b l e :   1 
 i n v o l v e m e n t s :   1 
 i n s u b s t a n t i a l :   4 
 a l i a :   5 
 i n t e r p r e t i v e :   1 
 a s s o c i a t e s :   1 3 
 s c r e e n e d :   2 
 e v e r y o n e :   1 
 s u p e r s e d e s :   3 
 m i s c o n d u c t :   1 2 
 p r a c t i c i n g :   8 
 d i s b a r :   4 
 p r a c t i c e d :   3 
 l i c e n s u r e :   1 
 u n p r o f e s s i o n a l :   1 
 r e c k l e s s l y :   2 
 r a t i f i e s :   1 
 k n e w :   5 
 m i t i g a t e d :   1 
 a c q u i r e :   9 0 
 p r o s e c u t e :   1 
 a s s i g n s :   3 
 p r e p o n d e r a n c e :   3 
 a c c e d e d :   1 
 m a r g i n s :   4 
 a d o b e :   3 
 f i l e r :   3 
 u n g l a z e d :   1 
 e x c u s e :   3 
 u n t i m e l y :   4 
 e x c u s a b l e :   1 
 c o u r i e r :   6 
 h a n d i n g :   1 
 a b o d e :   1 
 e n c r y p t e d :   1 
 c o m m u n c i a t i o n :   1 
 d i s r e g a r d e d :   6 
 r e m a n d i n g :   1 
 w r i t :   1 
 o c c a s i o n e d :   1 
 a u t o m a t e d :   1 
 m i c r o f o r m :   1 
 s c a n n i n g :   2 
 m a c h i n e r y :   6 
 e l e m e n t a r y :   1 
 g r a d u a t e :   2 
 u n d e r g r a d u a t e :   1 
 v o c a t i o n a l :   4 
 a u s p i c e s :   1 
 q u a l i f y i n g :   1 5 
 e d i t o r i a l :   1 
 b r o a d c a s t i n g :   2 
 p e r i o d i c a l s :   2 
 d i s s e m i n a t o r s :   1 
 s u b s c r i p t i o n :   2 
 e v o l v e :   1 
 f r e e l a n c e :   1 
 j o u r n a l i s t :   3 
 e x p e c t i n g :   1 
 e c o n o m i s t :   1 
 c o n v e r t i n g :   1 
 b e l o n g :   2 
 n o n c o m m e r c i a l :   1 
 o u t w e i g h s :   1 
 l o c a t e s :   1 
 a g g r e g a t i n g :   4 
 e v a d e :   1 
 b i l l s :   8 
 f c s s :   1 
 r e a d i n g r o o m :   1 
 s h t m :   1 
 c o n t a c t c e n t e r :   1 
 g p o :   4 
 b o o k s t o r e :   2 
 l o u i s :   1 
 n o t a t i o n a l :   1 
 r e p r i n t s :   1 
 d i g e s t s :   1 
 l o c a t o r :   3 
 e l a b o r a t i n g :   2 
 c l a r i f y i n g :   2 
 b u l l e t i n s :   1 
 i d e n t i t i e s :   5 
 w a i t i n g :   9 5 
 b o x i n g :   2 
 s a n c t i o n i n g :   2 
 m u h a m m e d :   1 
 a l i :   1 
 r e f o r m :   5 
 w o r k s h o p s :   1 
 f o r m u l a s :   1 
 p r e s e r v e s :   3 
 f r a n k :   1 
 m e m o r a n d u m s :   1 
 d e c l a s s i f i e d :   1 
 m i s d e m e a n o r :   2 
 c o n v i c t i o n :   2 
 p u n i s h e d :   1 
 t o l l i n g :   2 
 p r e d i c t a b l e :   1 
 w o r k l o a d :   1 
 u n w i l l i n g n e s s :   1 
 s p e a k :   6 
 v o i c e :   1 1 
 s u b c o m m i t t e e s :   3 
 r e s p e c t f u l l y :   1 
 r e l :   1 
 t o u h y :   1 
 r a g e n :   1 
 s p e n d i n g :   1 
 i n v i t a t i o n s :   1 
 t e a c h i n g :   2 
 l e c t u r i n g :   1 
 o f f e n s e s :   1 
 b a n k i n g :   1 2 
 b a n k :   5 0 
 t e r r o r i s m :   1 
 r e s c i n d e d :   1 
 c o n s t i t u t e d :   1 
 p r o p r i e t o r s h i p s :   1 
 d i s a g r e e i n g :   1 
 p r e t e n s e s :   1 
 c r i m e s :   1 
 o f f e n s e :   1 
 f r a u d u l e n t :   4 
 r e c u s e d :   1 
 s t e n o g r a p h e r s :   2 
 d e c o r u m :   1 
 r e p e a l s :   1 
 g r a n d :   1 
 r e c u s e :   1 
 g s :   3 
 i n c o n s e q u e n t i a l :   2 
 p o s t e m p l o y m e n t :   2 
 p r e j u d i c i n g :   1 
 f i x :   3 
 f i x i n g :   1 
 a d d i c t i o n :   1 
 a l c o h o l i s m :   1 
 p r o c u r i n g :   1 
 a d v e r t i s e r s :   1 4 
 p e r i o d i c a l :   4 
 i n v i s i b l e :   3 
 i m p l i c i t l y :   1 
 p r o m i s i n g :   5 
 a n o n y m o u s l y :   1 
 l e g a l i t y :   2 
 a n o n y m i t y :   1 
